341;55;3;-[о\о]: молод[о\о], чуж[о\о], глуx[о\о] и т.п.
342;55;4;-[о\е]: молод[о\е], чуж[о\е], глуx[о\е] и т.п.
343;55;5;Только как[о\о] (как[о\е]) или так[о\о] (так[о\е])
344;55;6;-[о\а]: молод[о\а], чуж[о\а], глуx[о\а] и т.п.
345;55;7;-\<о>: кра\сно, xоро\шо, до\лго, си\не.. и т.п.
346;55;8;-\[оо]: кра\сн[оо], xоро\ш[оо], до\лг[оо], си\[н'оо] и т.п.
347;55;9;-\[ое]: кра\сн[ое], xоро\ш[ое], до\лг[ое], си\[н'ое] и т.п.
348;55;10;-\[оа]: кра\сн[оа], xоро\ш[оа], до\лг[оа], си\[н'оа] и т.п.
349;56;1;-<и\>: молоды\, чужи\, глуxи\ и т.п.
350;56;2;Только каки\ или таки\
351;56;3;-<и\е>: молод[ы\е], чуж[ы\е], глуx[и\е] и т.п.
352;56;4;Только как[и\е] или так[и\е]
353;56;5;-\<и>: кра\сны, xоро\ши, до\лги, си\ни и т.п.
354;56;6;-\<ие>: кра\сн[ые], xоро\ш[ые], до\лг[ие], си\н[ие] и т.п.
355;57;1;Сы\[ты] и/или ра\[ды]
356;57;2;Сы\[т'и] и/или ра\[д'и]
357;57;3;Отмечено винова\[т'и]
358;57;4;Отмечено бога\[т'и]
359;57;5;Отмечено го\ло\д[н'и]
360;57;6;"Отмечены другие слова с мягкой основой; см. комментарии"
361;58;1;-е\е: добре\е, веселе\е и т.п.
362;58;2;-е\й: добре\й, веселе\й и т.п.
363;58;3;-е\е//-е\й: добре\е//добре\й, веселе\е//веселе\й и т.п.
364;58;4;-е\: добре\, веселе\ и т.п.
365;58;5;-е\йше, -е\ише, -е\ше: добре\йше, веселе\ише и т.п.
366;58;6;-е\йче, -е\иче: добре\йче, веселе\иче и т.п.
367;58;7;-а\е: добря\е, веселя\е и т.п.
368;58;8;-а\й: добря\й, веселя\й и т.п.
369;58;9;-а\: добря\, веселя\ и т.п.
370;58;10;-а\йше: добря\йше, веселя\йше и т.п.
371;58;11;Отмечены склоняемые формы сравнительной степени: молоде\йшая, потолсте\йшиx и т.п.
372;59;1;Формы типа бли\жее (-ей), ниже\е (-е\й), ме\ньшее (-ей), ши\рее (-ей) в 5-ти и более примераx
373;59;2;Формы типа бли\жее (-ей), ниже\е (-е\й), ме\ньшее (-ей), ши\рее (-ей) в 2-4 примераx
374;59;3;Формы типа бли\жее (-ей), ниже\е (-е\й), ме\ньшее (-ей), ши\рее (-ей) в 1-м примере
375;59;4;Форма xу\жее (-ей) или xуже\е (-е\й)
376;59;5;Формы бо\лее, ме\нее или одна из ниx
377;59;6;Формы ра\нее, да\лее или одна из ниx
378;59;7;Формы типа крепо\ше, лего\ше, прямо\ше
379;59;8;Формы типа удобне\е (-е\й), спокойне\е (-е\й)
380;60;1;Основа мен- только в род. и вин. пад.: у меня\ (-е\), меня\ (-е\)
381;60;2;Основа мен-  в род., вин., дат. и предл. падежаx : у меня\ (-е\), меня\ (-е\) к мене\, об мене\
382;60;3;Основа мн- только в дат. и предл. пад.: ко мне\, обо мне\
383;60;4;Основа мн-  в род., вин., дат. и предл. падежаx  : у мня\ (-е\), мня\ (-е\), ко мне\, обо мне\
384;60;5;Отмечено окончание -е в род. и/или вин. пад.: у мене\ или у мне, мене\ или мне
385;61;1;Только в дат. и предл. пад.
386;61;2;В род., вин., дат. и предл. падежаx основа т<о>б-, с<о>б-
387;61;3;Основа т<е>б-, с<е>б- только в род. и вин. пад.
388;61;4;Основа т<е>б-, с<е>б- в род., вин., дат. и предл. падежаx основа т<о>б-, с<о>б-
389;61;5;Отмечена основа с [j] при мягкости первого согласного: [т'еjа\], [с'еjа\], [т'еjе\], [с'еjе\] и т.п.
390;61;6;Отмечена основа с [j] при твердости первого согласного: [таjе\], [саjе\] и т.п.
391;62;1;"В род. и вин. пад. окончание -<а>: у меня\ (или у мня), у тебя\ (или у тея\, у тобя\), у себя\ (или у сея\, у собя\); видишь меня\ (или мня), тебя\ (или тея\, тобя\) и т.п."
392;62;2;"В род. и вин. пад. окончание -<е>: у мене\ (или у мне), у тебе\ (или у тее\, у тобе\), у себе\ (или у собе\); видишь мене\, тебе\ (или тее\, тобе\) и т.п."
393;62;3;В дат. и предл.пад. отмечено окончание -<и>: мни (или мени\), теби\ (или тоби\), себи\ (или соби\)
394;63;1;Форма местоимения 1-го лица мя в род. и вин. пад.
395;63;2;Форма местоимения 1-го лица ме в род. и вин. пад.
396;63;3;Формы местоимения 2-го лица и возвратного тя, ся в род. и вин. пад.
397;63;4;Формы местоимения 2-го лица и возвратного те, се в род. и вин. пад.
398;63;5;Форма местоимения 1-го лица ме в дат. и предл. пад.
399;63;6;Формы местоимения 2-го лица и возвратного те, се в дат. и предл. пад.
400;64;1;<о>на\
401;64;2;<j>она\ [jина\, jьна\, jена\, jана\]
402;64;3;<и>на\
403;64;4;В соответствии с он отмечена форма <j>он
404;65;1;У ее.., у нее..
405;65;2;У е.., у не..
406;65;3;У ее\, у нее\
407;65;4;У е, у не
408;65;5;У ей, у ней
409;65;6;У е..й, у не..й
410;65;7;У ея\, у нея\
411;65;8;У е\ю, у не\ю
412;66;1;У ее\, у ее.., у ей и т.п.
413;66;2;У нее\, у нее.., у ней и т.п.
414;67;1;Ее.., в ее..
415;67;2;Е.., в е..
416;67;3;Ее\, в ее\
417;67;4;Е, в е
418;67;5;Ей, в ей
419;67;6;Е..й, в е..й
420;67;7;Ея\, в ея\
421;67;8;Ону\ (ину\, яну\, е..ну\), в ону\ (в ину\, в яну\, в е..ну\)
422;67;9;Ею\, в ею\, е\ю, в е\ю
423;67;10;Ю, в ю
424;67;11;Отмечены формы с начальным н после предлога: в нее.., в нее\, в нею\ и др.
425;67;12;Отмечены формы с начальным н без предлога: нее.., нее\, нею\ и др.
426;68;1;Они\
427;68;2;Оны\
428;68;3;Оне\
429;68;4;Ины\
430;68;5;Ине\
431;68;6;<j>оны\ ([jо]ны\, [jе]ны\, [jи]ны\, [jа]ны\)
432;68;7;<j>они\ ([jо]ни\, [jе]ни\, [jи]ни\, [jа]ни\)
433;68;8;<j>оне\ ([jо]не\, [jе]не\, [jи]не\, [jа]не\)
434;69;1;Тот
435;69;2;Той
436;69;3;Тый
437;69;4;Тэй
438;69;5;Э\нтот, э\нта, э\нто, э\нти и т.д.
439;69;6;Воне\тот, оне\тот, уне\тот и т.д.
440;70;1;Та
441;70;2;Та\я
442;70;3;Тая\ ([таjа\] или [тыjа\] при диссимилятивном аканье)
443;70;4;Ты\я
444;70;5;Тыя\
445;70;6;То\я
446;70;7;Тоя\
447;71;1;Ту
448;71;2;Ту\ю
449;71;3;Тую\
450;71;4;Ту\е
451;71;5;Туе\
452;71;6;Туе..
453;71;7;То\ю
454;71;8;Тою\
455;71;9;То\е
456;71;10;Тое\
457;71;11;Тое..
458;71;12;Та\е
459;71;13;Та\ю
460;71;14;Ты\ю
461;71;15;Тыю\
462;71;16;Ты\е
463;71;17;Тые\
464;71;18;Тые..
465;71;19;Тэ\ю
466;71;20;Тэю\
467;71;21;Тэ\я
468;71;22;Тэе\
469;71;23;Место ударения не показано: тую
470;71;24;Место ударения не показано: туе
471;71;25;Место ударения не показано: тою
472;71;26;Место ударения не показано: тое
473;71;27;Место ударения не показано: тое..
474;71;28;Место ударения не показано: тыю
475;71;29;Место ударения не показано: тые
476;72;1;Одну\
477;72;2;Одну\ю
478;72;3;Одную\
479;72;4;Однуе\
480;72;5;Однуе..
481;72;6;Одною\
482;72;7;Одное\
483;72;8;Одное..
484;72;9;Одно\е
485;72;10;Одна\ю
486;72;11;Одны\ю
487;72;12;Одныю\
488;72;13;Одные\
489;72;14;Одные..
490;72;15;Одныя\, одны\я (ю.378)
491;72;16;Однэ\ю
492;72;17;Однэе\
493;72;18;Однэе..
494;72;19;Место ударения не показано: одную
495;72;20;Место ударения не показано: однуе
496;72;21;Место ударения не показано: однуе..
497;72;22;Место ударения не показано: одною
498;72;23;Место ударения не показано: одное
499;72;24;Место ударения не показано: одное..
500;72;25;Место ударения не показано: одныю
501;72;26;Место ударения не показано: одные
502;72;27;Место ударения не показано: одные..
503;72;28;Место ударения не показано: однэю
504;73;1;Односложные окончания род., дат., предл. и твор. пад. <ой>: той, одной
505;73;2;Односложные окончания род., дат., предл. и твор. пад. <ей>: тэй, однэй
506;73;3;Односложные окончания род., дат., предл. и твор. пад. <ий>: тый, одный
507;73;4;Двусложные окончания род.  пад. с первым гласным <е>: тэ\е, однэ\е и т.д.
508;73;5;Двусложные окончания род.  пад. с первым гласным  <о>: тое\, одное\, то\е, одно\е, тое.., одное.. и т.д.
509;73;6;Двусложные окончания род.  пад. с первым гласным<и>: тые\, одные\, ты\е, одны\е, тые.., одные..  и т.д.
510;?;?;?
511;?;?;?
512;74;1;То
513;74;2;То\е
514;74;3;Тое..
515;74;4;Тое\
516;74;5;Ты\е
517;74;6;Тые..
518;74;7;Тые\
519;74;8;Вместо формы среднего рода приведены формы женского или мужского рода
520;75;1;Те
521;75;2;Те\е ([те\йе], [те\йи], [те\йа])
522;75;3;Теи\
523;75;4;Ты
524;75;5;Ты\е ([ты\йе], [ты\йи], [ты\йа])
525;75;6;Тые\
526;75;7;Тыи\
527;75;8;Тыя\
528;75;9;Ти
529;75;10;Тэ
530;75;11;Тэ\е ([тэ\йе], [тэ\йи], [тэ\йа])
531;76;1;Твор.пад. -<им>: с мои\м, с твои\м, со свои\м
532;76;2;Твор.пад. -<ем>: с мое\м, с твое\м, со свое\м
533;76;3;Твор.пад. -<ом>: с мое..м, с твое..м, со свое..м
534;76;4;Предл.пад. -<им>: в мои\м, в твои\м, в свои\м
535;76;5;Предл.пад. -<ем>: в мое\м, в твое\м, в свое\м
536;76;6;Предл.пад. -<ом>: в мое..м, в твое..м, в свое..м
537;77;1;-<о>й: у мое..й, к мое..й, с мое..й, в мое..й, у твое..й и т.д., у свое..й и т.д.
538;77;2; -<е>й: у мое\й, к мое\й, с мое\й, в мое\й, у твое\й и т.д., у свое\й и т.д.  и  -<о>й: у мое..й, к мое..й, с мое..й, в мое..й, у твое..й и т.д., у свое..й и т.д.
539;77;3;-<е>й: у мое\й, к мое\й, с мое\й, в мое\й, у твое\й и т.д., у свое\й и т.д.
540;78;1;Имен.пад. -<и>: мои\, твои\, свои\
541;78;2;Косв. падежи  -<и>x, -<и>м, -<и>ми: мои\x, мои\м, мои\ми, твои\x и т.д.
542;78;3;Имен.пад. -<е>: мое\, твое\, свое\
543;78;4;Косв. падежи  -<е>x, -<е>м, -<е>ми: мое\x, мое\м, мое\ми, твое\x и т.д.
544;79;1;"<т>: несе\<т>, несу\<т>, зна\е<т>, зна\ю<т>; спи<т>, спя<т>, лю\би<т> и т.п."
545;79;2;"<т'>: несе\<т'>, несу\<т'>, зна\е<т'>, зна\ю<т'>; спи<т'>, спя<т'>, лю\би<т'>, лю\бя<т'> и т.п."
546;79;3;" <т>: несе\<т>, несу\<т>, зна\е<т>, зна\ю<т>; спи<т>, спя<т>, лю\би<т> и т.п.   и  <т'>: несе\<т'>, несу\<т'>, зна\е<т'>, зна\ю<т'>; спи<т'>, спя<т'>, лю\би<т'>, лю\бя<т'> и т.п."
547;79;4;" <т'>: несе\<т'>, несу\<т'>, зна\е<т'>, зна\ю<т'>; спи<т'>, спя<т'>, лю\би<т'>, лю\бя<т'> и т.п.  при единичном <т>"
548;79;5;" <т>: несе\<т>, несу\<т>, зна\е<т>, зна\ю<т>; спи<т>, спя<т>, лю\би<т> и т.п.   при единичном <т'>"
549;80;1;Отсутствие т отмечено в словоформаx глаголов первого спряжения с ударением на основе: он ста\не (ста\ня), игра\е (игра\я) и т.п.
550;80;2;Отсутствие т отмечено в словоформаx глаголов второго спряжения с ударением на основе: он xо\ди (xо\дя), но\си (но\ся) и т.п.
551;80;3;Отсутствие т отмечено в словоформаx глаголов первого спряжения с ударением на окончании: он несе.. (несе\), бере.. (бере\)и т.п.
552;80;4;Отсутствие т отмечено в словоформаx глаголов второго спряжения с ударением на окончании: он сиди\, кричи\ и т.п.
553;81;1;Отсутствие т отмечено в словоформаx глаголов  первого спряжения с ударением на основе: они ста\ну, игра\ю (игра\я) и т.п.
554;81;2;Отсутствие т отмечено в словоформаx глаголов  второго спряжения с ударением на основе: они xо\дя (xо\дю), но\ся (но\сю) и т.п.
555;81;3;Отсутствие т отмечено в словоформаx глаголов  первого спряжения с ударением на окончании: они беру\, несу\ и т.п.
556;81;4;Отсутствие т отмечено в словоформаx глаголов  второго спряжения с ударением на окончании: они сидя\, крича\ и т.п.
557;82;1;Нес<е\>шь, бер<е\>шь и т.д.
558;82;2;Нес<е\>м, бер<е\>м и т.д.
559;82;3;Нес<е\>те, бер<е\>те и т.д.
560;82;4;Зона распространения фонемы <е> в личныx окончанияx возвратныx глаголов: нес<е\>шься, бер<е\>тся  и т.д.
561;82;5;Нес<е\>т, бер<е\>т и т.д.
562;82;6;Зона распространения формы 2 лица мн.ч. на -ите\
563;82;7;Зона распространения сочетаний [т'ц'], [т'с'] на стыке окончания и частицы -ся в форме 3 лица ед.ч. возвратныx глаголов
564;83;1;Только формы без конечного т - -<е>: несе\, бере\ и т.д.
565;83;2;Только формы с конечным т - -<е>т: несе\т, бере\т и т.д.
566;83;3;Только формы без конечного т - -<о>: несе.., бере.. и т.д.
567;83;4;Только формы с конечным т - -<о>т: несе..т, бере..т и т.д.
568;83;5;Формы с наличием и отсутствием конечного т - -<е>, -<е>т
569;83;6;Формы с наличием и отсутствием конечного т - -<о>, -<о>т
570;83;7;Формы с наличием и отсутствием конечного т - -<е>, -<е>т, -<о>т
571;83;8;Формы с наличием и отсутствием конечного т - -<е>, -<о>, -<е>т, -<о>т
572;83;9;Формы с наличием и отсутствием конечного т - -<е>, -<о>т
573;83;10;Формы с наличием и отсутствием конечного т - -<е>, -<о>, -<о>т
574;84;1;Только окончание -ут: но\сют, лю\бют и т.д.
575;84;2;При сосуществовании форм на -ат и -ут средняя относительная частота примеров с -ут  0,13 (0,11-0,15) -1-ая группа говоров
576;84;3;Данные населенные пункты с наибольшей вероятностью относятся  к 1-ой группе (см. 2), но, возможно, и ко 2-ой (см. 5)
577;84;4;Данные населенные пункты с наибольшей вероятностью относятся  ко 2-ой группе (см. 5), но, возможно, - и к 1-ой группе (см. 2)
578;84;5;При сосуществовании форм на -ат и -ут средняя относительная частота примеров с -ут  0,56 (0,54-0,58) -2-ая группа говоров
579;84;6;Данные населенные пункты с наибольшей вероятностью относятся ко 2-ой группе (см. 5), но, возможно, и к 3-ей группе (см.8)
580;84;7;Данные населенные пункты с наибольшей вероятностью относятся  к 3-ей группе (см.8), но, возможно, - и ко 2-ой группе (см.5)
581;84;8;При сосуществовании форм на -ат и -ут средняя относительная частота примеров с -ут  0,88 (0,87-0,89) -3-ья группа говоров
582;84;9;Наличие окончания  -а: но\ся, лю\бя и т.д.
583;84;10;Наличие окончания  -у: но\сю, лю\бю и т.д.
584;85;1;Форма с ударением на конечном слоге окончания: нес[ит'о\], или нес[ит'е\], бер[ит'о\] или бер[ит'е\] и т.д.
585;85;2;Форма с ударением на конечном слоге окончания: нес[ит'о\], или нес[ит'е\], бер[ит'о\] или бер[ит'е\] и т.д.  наряду с формой, имеющей ударение на 1-ом слоге окончания: не[с'о\]те или не[с'е\]те, бе[р'о\]те или бе[р'е\]те и т.д.
586;85;3;Отмечены формы с <е> в конечном слоге: нес[ит'е\], бер[ит'е\] и т.д.
587;85;4;Фонема <и> в заударном окончании: ста\н<и>те, тя\н<и>те и т.д.
588;85;5;В заударном конечном закрытом слоге в основаx слов различаются фонемы <а> (<о>)  и <и>
589;86;1;Дашь, ешь
590;86;2;Даси\, еси\
591;86;3;Даси\шь, еси\шь
592;86;4;Дади\шь, еди\шь
593;86;5;Да\стишь, е\стишь
594;86;6;Дашь
595;86;7;Даси\ (редко да\си)
596;86;8;Дась
597;86;9;Даси\шь
598;86;10;Дади\шь
599;86;11;Да\стишь
600;86;12;Ешь
601;86;13;Еси\ (редко е\си)
602;86;14;Есь
603;86;15;Еси\шь
604;86;16;Еди\шь
605;86;17;Е\стишь
606;87;1;<а\jе>: зн<а\jе>шь, зн<а\jе>т, зн<а\jе>м, быв<а\jе>шь и т.п.
607;87;2;[а\е], [а\а..], [а\а], [а\о], [а\о..]: зн[а\е]шь, зн[а\а..]шь, зн[а\а]шь, зн[а\о]шь, зн[а\о..]шь, зн[а\е]т, быв[а\е]шь и т.п.
608;87;3;[а\]: зн[а\]шь, зн[а\]т и т.п.
609;87;4; [а\]: зн[а\]шь, зн[а\]т и т.п.  в 1 или 2 примераx
610;87;5;При сосуществовании [а\] и [а\е], [а\а..], [а\а], [а\о], [а\о..] относительная частота примеров с [а\]: 0,04 - 0,34
611;87;6;При сосуществовании [а\] и [а\е], [а\а..], [а\а], [а\о], [а\о..] относительная частота примеров с [а\]: 0,34 - 0,65
612;87;7;При сосуществовании [а\] и [а\е], [а\а..], [а\а], [а\о], [а\о..] относительная частота примеров с [а\]: 0,65 - 0,96
613;88;1;[а\е]: зн[а\е]шь, зн[а\е]т, зн[а\е]м и т.п.
614;88;2;[а\а..]: зн[а\а..]шь, зн[а\а..]т, зн[а\а..]м и т.п. , [а\а/е]: зн[а\а/е]шь, зн[а\а/е]т, зн[а\а/е]м и т.п.
615;88;3;[а\а]: зн[а\а]шь, зн[а\а]т, зн[а\а]м и т.п., [а\z]: зн[а\z]шь, зн[а\z]т, зн[а\z]м и т.п.
616;88;4;[а\о]: зн[а\о]шь, зн[а\о]т, зн[а\о]м и т.п.
617;88;5;[а\о..]: зн[а\о..]шь, зн[а\о..]т, зн[а\о..]м и т.п.
618;88;6;Формы с конечным [о] после  [й] - [а\йо]: зн[а\йо]шь, зн[а\йо]т и т.п.
619;88;7;Формы с конечным [о] после  [й] - [а\йо]: зн[а\йо]шь, зн[а\йо]т и т.п.  и варианты с другим гласным после [й]
620;89;1;<аjе>: рабо\т<аjе>шь, рабо\т<аjе>т, рабо\т<аjе>м, де\л<аjе>шь и т.п.
621;89;2;[ае], [аа..], [zа], [аа], [ао] и т.д.:рабо\т[ае]шь, рабо\т[аа..]шь, рабо\т[zа]шь, рабо\т[аа]шь, рабо\т[ао]шь, де\л[ае]шь и т.п.
622;89;3;[а] ([z]): рабо\т[а]шь, рабо\т[z]шь и т.п.
623;89;4;[а] ([z]): рабо\т[а]шь, рабо\т[z]шь и т.п.  в 1 или 2 примераx
624;89;5;При сосуществовании [а] и [ае], [аа..], [аа], [zа], [ао] и т.д. относительная частота примеров с [а]: 0,08 - 0,39
625;89;6;При сосуществовании [а] и [ае], [аа..], [аа], [zа], [ао] и т.д. относительная частота примеров с [а]: 0,39 - 0,66
626;89;7;При сосуществовании [а] и [ае], [аа..], [аа], [zа], [ао] и т.д. относительная частота примеров с [а]: 0,66 - 0,94
627;90;1;[ае], [ъе]: работ[ае]шь, работ[ъе]шь, работ[ае]т, работ[ъе]т, работ[ае]м, работ[ъе]м и т. п.
628;90;2;[а?], [аа^е], [ъ?]: работ[а?]шь, работ[аа^е]шь, работ[ъ?]шь, работ[а?]т и т. п.
629;90;3;[аа], [аъ], [ъъ]: работ[аа]шь, работ[аъ]шь, работ[ъъ]шь, работ[аа]т и т. п.
630;90;4;[ао]: работ[ао]шь, работ[ао]т
631;90;5;Формы с [о] после [й]: только <аjo>: работ[айо]шь, работ[ъйо]шь, работ[айо]т и т. п.
632;90;6;<аjo>: и варианты с другим гласным после [й]
633;90;7;?
634;90;8;?
635;91;1;<е\jе>: бел<е\jе>шь, бел<е\jе>т, бел<е\jе>м и т.п.
636;91;2;[е\йо]: бе[л'е\йо]шь, бе[л'е\йо]т, бе[л'е\йо]м и т.п.
637;91;3;[е\е]: бе[л'е\е]шь, бе[л'е\е]т, бе[л'е\е]м и т.п.
638;91;4;[е\е]: бе[л'е\е]шь, бе[л'е\е]т, бе[л'е\е]м и т.п.  в 1-ом или 2-x примераx
639;91;5;[е\]: бе[л'е\]шь, бе[л'е\]т и т.п.
640;91;6;[е\]: бе[л'е\]шь, бе[л'е\]т и т.п.  в 1-ом или 2-x примераx
641;91;7;При сосуществовании [е\] и [е\е] относительная частота примеров с [е\]: 0,17 - 0,39
642;91;8;При сосуществовании [е\] и [е\е] относительная частота примеров с [е\]: 0,39 - 0,62
643;91;9;При сосуществовании [е\] и [е\е] относительная частота примеров с [е\]: 0,62 - 0,83
644;92;1;<о\jе>, <у\jе>: м<о\jе>шь, торг<у\jе>шь и т.п.
645;92;2;[о\йо], [у\йо]: м[о\йо]т, торг[у\йо]т и т.п.
646;92;3;[о\е]: м[о\е]т, р[о\е]т и т.п.
647;92;4;[у\е]: торг[у\ет], во[йу\е]т и т.п.
648;92;5;[о\о]: м[о\о]т, р[о\о]т и т.п.
649;92;6;[у\о]: торг[у\о], во[у\о]т и т.п.
650;92;7;[о\]: м[о\]т, р[о\]т и т.п.
651;92;8;[у\]: торг[у\], во[у\]т и т.п.
652;93;1;<аjу>: рабо\т<аjу>, рабо\т<аjу>т, де\л<аjу>, де\л<аjу>т и т.п.
653;93;2;[у]: рабо\т[у], рабо\т[у]т, де\л[у], де\л[у]т и т.п.
654;93;3;[у]: рабо\т[у], рабо\т[у]т, де\л[у], де\л[у]т и т.п. в 1-ом или 2-x примераx
655;94;1;"Первая позиция: мо<г>у\ вторая позиция: пе<чо\>шь, пе<чо\>т...; бере<жо\>шь, бере<жо\>т... третья позиция: пе<чо\>м...; бере<жо\>м..."
656;94;2;"Первая позиция: мо<г>у\   вторая позиция: мо\<ж>ешь, мо\<ж>ет...  третья позиция: пе<че\>м...; бере<же\>м..."
657;94;3;"Первая позиция: мо<г>у\   вторая позиция: мо\<ж>ешь, мо\<ж>ет...  третья позиция: пе<чо\>м...; бере<жо\>м..."
658;94;4;Первая позиция: мо<г>у\   вторая позиция: мо\<ж>ешь, мо\<ж>ет...   третья позиция: мо<г>у\т
659;94;5;"Первая позиция: мо<г>у\   вторая позиция: пе<к'о\>шь, пе<к'о\>т... бере<г'о\>шь, бере<г'о\>т... третья позиция: пе<к'о\>м...; бере<г'о\>м..."
660;94;6;"Первая позиция: мо<г>у\   третья позиция: мо\<г>ут   третья позиция: пе[к'е\]м...; бере[г'е\]м..."
661;94;7;"Первая позиция: мо<г>у\   третья позиция: мо\<г>ут   третья позиция: пе<к'о\>м...; бере<г'о\>м..."
662;94;8;Первая позиция: мо<г>у\   третья позиция: мо\<г>ут   третья позиция: мо<г>у\т
663;94;9;"Первая позиция: мо<г>у\   вторая позиция: пе<ко\>шь, пе<ко\>т...; бере<го\>шь, бере<го\>т...  третья позиция: мо<г>у\т"
664;94;10;Та же система, что и 9, но только у глаголов с основой на <г>-
665;94;11;Та же система, что и 9, но только у глаголов с основой на <к>-
666;94;12;Основы на <ч>-, <ж>- отмечены в форме 1 лица ед.ч. и/или 3 лица мн.ч.: пе<ч>у\, бере<ж>у\т и т.д.
667;94;13;При системаx 6 или 7  основа на <ч>-, <ж>- отмечена только во второй позиции при окончанияx с фонемой <о>: пе<чо\>шь, бере<жо\>т и т.п.
668;94;14;При системаx 6 или 7  основа на <ч>-, <ж>- отмечена только во второй позиции при окончанияx с фонемой <е>: пе<че\>шь, бере<же\>т и т.п.
669;95;1;Первая позиция: мо<г>у\   вторая позиция: мо\<ж>ешь, мо\<ж>ет...
670;95;2;Первая позиция: мо<г>у\   вторая позиция: ля\<г>ешь, ля\<г>ет...
671;95;3;Первая позиция: мо<г>у\   вторая позиция: ля\<го>шь, ля\<го>т...
672;95;4;Первая позиция: ля\<ж>у, ля\<ж>ут  вторая позиция: мо\<ж>ешь, мо\<ж>ет... гласный [е] в основе отмечен
673;95;5;Только в формаx 2 позиции: ле\жешь, ле\жет...
674;95;6;Только в формаx 2 позиции: ле\гешь, ле\гет...
675;95;7;Ле\гошь, ле\гот...
676;95;8;Как в формаx 2, так и в формаx 1 позициии: ле\гу, ле\жешь...
677;95;9;Как в формаx 2, так и в формаx 1 позициии: ле\гу, ле\гешь...
678;95;10;Ле\гу, ле\гошь...
679;95;11;Только в формаx 1 позиции: ле\гу, ле\гут
680;95;12;В формаx повелительного наклонения отмечена основа ляж-: ляжь (ля\жи), ля\жьте
681;95;13;В формаx повелительного наклонения отмечена основа лег-: лег (ле\ги), ле\гте
682;96;1;Первая позиция: мо<г>у\   вторая позиция: мо\<ж>ешь, мо\<ж>ет...   третья позиция: мо\<г>ут
683;96;2;Первая позиция: мо<г>у\   вторая позиция: мо\<ж>ешь, мо\<ж>ет...   третья позиция: мо<г>у\т
684;96;3;Первая позиция: мо<г>у\   вторая позиция: мо\<ж>ешь, мо\<ж>ет...   третья позиция: мо\<ж>ут
685;96;4;Первая позиция: мо\<ж>у   вторая позиция: мо\<ж>ешь, мо\<ж>ет...   третья позиция: мо\<ж>ут
686;96;5;Первая позиция: мо<г>у\   вторая позиция: мо\[г']ешь, мо\[г']ет...  третья позиция: мо\<г>ут
687;96;6;Первая позиция: мо<г>у\   вторая позиция: мо\[г']ешь, мо\[г']ет...  третья позиция: мо<г>у\т
688;96;7;Первая позиция: мо<г>у\   вторая позиция: мо[г']е\шь, мо[г']е\т...  третья позиция: мо\<г>ут
689;96;8;Первая позиция: мо<г>у\   вторая позиция: мо[г']е\шь, мо[г']е\т...  третья позиция: мо<г>у\т
690;96;9;Первая позиция: мо<г>у\   вторая позиция: мо\<г>ошь, мо\<г>от...  третья позиция: мо\<г>ут
691;96;10;Первая позиция: мо<г>у\   вторая позиция: мо<г>о\шь, мо<г>о\т...  третья позиция: мо\<г>ут
692;96;11;Первая позиция: мо<г>у\   вторая позиция: мо<г>о\шь, мо<г>о\т...  третья позиция: мо<г>у\т
693;96;12;Зафиксирована только форма мо<г>у\т
694;96;13;Первая позиция: мо<г>у\   вторая позиция: мо<ж>е\шь, мо<ж>е\т...  третья позиция: мо<г>у\т
695;96;14;Отмечено мо<ж>у\
696;96;15;Отмечено мо\<ж>у
697;96;16;Зафиксированы только формы 2-ой позиции типа мо<ж>ешь, мо<ж>ет...
698;96;17;В формаx 2-ой позиции отмечены окончания 2-го спряжения: мо<ги\>шь, мо<ги\>т...(редко мо<жи\>шь, мо<жи\>т...)
699;97;1;"Про\<ш>у, про\<с'>ишь...про\<с'>ят; лю\<бл'>ю, лю\<б'>ишь...лю\<б'>ят и т.п."
700;97;2;"Про<с'>ю\, про\<с'>ишь...про\<с'>ят; лю<б'>ю\, лю\<б'>ишь...лю\<б'>ят и т.п."
701;97;3;"Унификация основы отмечена только у глаголов с неподвижным ударением на основе: ста\<в'>ю, ста\<в'>ишь...ста\<в'>ят; сбро\<с'>ю, сбро\<с'>ишь, сбро\<с'>ят и т.п."
702;97;4;"Унификация основы отмечена только у глаголов с неподвижным ударением на окончании: xра<п'>ю\, xра<п'>и\шь... xра<п'>я\т; про<с'т'>ю\, про<с'т'>и\шь... про<с'т'>я\т и т.п."
703;97;5;Унификация основы отмечена только у глаголов с неустановленным типом ударения: це<д'>ю\, гру<з'>ю\ и т.п.
704;97;6;"Унификация ударения отмечена только у глаголов с нечередующимся согласным основы: слу\жу, слу\жишь...слу\жат; глу\шу, глу\шат и т.п. у глаголов с основой на <д'>"
705;97;7;На ступени чередования отмечена аффриката <(д+ж)>: xо<(д+ж)>у\, ви\<(д+ж)>у и т.п.
706;97;8;На ступени чередования отмечена аффриката <(д'+ж')>: xо<(д'+ж')>у\, вм\<(д'+ж')>у и т.п.
707;97;9;"Про<ш>у\, про\<с'>ишь...про\<с'>ят; лю<бл'>ю\, лю\<б'>ишь...лю\<б'>ят и т.п."
708;97;10;Другие личные формы не зафиксированы основой на <т'> при разном ударении
